index,id,text,topic,emotion
935,1.46764E+18,"@ake2306 Pfizer had to publish their results by Court Order. A good break down of their results with dates other bodies such as UK’s MHRA June Raine must have known them is on 
https://t.co/8xrlpmKvF9",pfizer-related,negative
936,1.46764E+18,"Many people continue to have concerns and doubts about the COVID-19 vaccine despite the overwhelming evidence that it is safe and effective. 

This is mostly because people have fallen down the rabbit hole of half-truths and misinformation that's widely shared on social media. https://t.co/G9Gu3luS7l",vaccine-outlook-related,neutral
937,1.46764E+18,@beverleyturner @afneil Sounds like brown envelopes from Pfizer to me.,pfizer-related,neutral
938,1.46764E+18,@FDR_LBJ_JRB @kenb7 @DrEliDavid Not going to lie you make me laugh 🤣🤣. Soo for the covid vaccine on both shots I had to take 2 days off because my body reaction towards it. And have made more money in crypto then my own run business.but please go on,side-effect-related,negative
939,1.46764E+18,@AlbertSTartagl1 @LayahHeilpern P.s. its openly admitted clinical trial protocols werent adhered to within Pfizer and Moderna. Youre wrong about literally everything.,vaccine-outlook-related,negative
940,1.46764E+18,"No deaths.
More U.S. states report cases of the new variant. https://t.co/JhdZd9Bt7f via @slate",vaccine-general-knowledge,neutral
941,1.46764E+18,"Have you read the Lancet?
Vaccinated and unvaccinated have the same viral load.
Have you done any investigational journalism to see who is travelling and spreading Covid?
Who brought the new Omicron variant into UK
The vaccinated.

You imply your vaccine does not keep you safe. https://t.co/uFg3sbciai",vaccine-outlook-related,negative
942,1.46764E+18,"@KevDoyle_Indo Saw the word microchip and I switched off. Quite pathetic journalism tbh. I have had Covid. I have Covid Antibodies. This 'vaccine' kills. Why would I take it? Oh and if you are looking for misinformation, look no further than #NPHET or @DonnellyStephen",vaccine-outlook-related,negative
943,1.46764E+18,"""Political affiliation is now the strongest indicator of whether someone is vaccinated"" in the US 

It doesn't have to be this way. 

https://t.co/3u8glPjKs6",political-related,negative
944,1.46764E+18,"#myocarditis and pericarditis following #mRNA #vaccines in Ontario, Canada: 50/million #Pfizer vs ~250/mill #Moderna. Higher risk with heterologous dosing shorter inter dose interval and Pfizer—&gt; Moderna, not reverse. https://t.co/An9Twz7IhR",side-effect-related,negative
945,1.46764E+18,WOW! A Third Italian Medical Professional Takes Pfizer Vaccine &amp; Drops Dead https://t.co/kHlgH4ft5b,pfizer-related,negative
946,1.46764E+18,@afneil Vaccine passports are unacceptable and will not be tolerated. They do not work - vaccinated can catch and pass on Covid. Lying about this is appalling.,vaccine-outlook-related,negative
947,1.46764E+18,"Please read the book “Network Propaganda” by @YochaiBenkler 

 @HarvardLaw_ @MIT 

 https://t.co/0OWJ4RgzzU",vaccine-general-knowledge,negative
948,1.46764E+18,"@Rolo_Tamasi @kazzaB33 Let me tell you, I've seen it first hand.

My parents, both double vaccinated, got covid. My brother went to deliver food (double vax with Pfizer). Caught covid with no contact and just being in the vicinity for a short time.

Symptoms were very mild but they caught it easy.....",vaccine-outlook-related,negative
949,1.46764E+18,"Over 100,000 reports of psychiatric disorders after COVID vaccination - LifeSite https://t.co/WG2HqeBYHC",side-effect-related,negative
950,1.46764E+18,"@7zero7NR @ake2306 Yes. Pfizer had to publish their results by Court Order. A good break down of their results with dates other bodies such as UK’s MHRA June Raine must have known them is on 
https://t.co/8xrlpmKvF9",political-related,negative
951,1.46764E+18,"@Walgreens fix your COVID-19 vaccination forms. My son shouldn’t have only white, Latino/Hispanic, or unknown as an ethnicity. Why would you leave out African/African American?",political-related,negative
952,1.46764E+18,@McGiff @JohnBoweActor Oh dear @afneil. Maybe I should have sent you the Pfizer report sooner. But if you get through the next 28 days you only have the potential long term effects to look forward to. Judging by Dr Noacke's findings I would be concerned and it does seem he may be right.,side-effect-related,negative
953,1.46764E+18,"@JuliaHB1 @afneil Julia, I am a huge fan of yours but please look at some data about the vaccine efficacy. The majority of covid death are double vaccinated. If the vaccine‘works’ then we should see a less death in double vaccinated. https://t.co/WFsyGW2l1D",side-effect-related,negative
954,1.46764E+18,@taniatheherblst As damning as it sounds I’m more afraid of the vaccine than I am of Covid lol 😂 I had covid and support natural immunity. The rest is about control and power nothing to do with health.,vaccine-outlook-related,negative
955,1.46764E+18,"#covid_pass #green_pass #covid_mandates #covid19 
#forced_vaccination #Greece #jab #corporate_fascism

Thessaloniki, Greece
People protesting about forced vaccinations are planning to set up camp outside of Town Hall
https://t.co/gHB5NzzC7G",political-related,negative
956,1.46764E+18,"@2ysur2ysub @Rustybe96849965 @pfizer the scientists were all over the TV and were recognised in the Queens honour list(if you know what that is ,knighthoods etc) &amp; are often on Tv calling politicians ou the BBC is independent (although we sometimes wonder)
No,prescription drugs allowed to be advertised wither",political-related,negative
957,1.46764E+18,"@ianfmusgrave @swedishchf @PaulDesmoParker @handmadekathy @namagoy @janem1276 @sammy44231 @Tony__Heller @mcfunny @satekor @provaxtexan @ogilville1 @Monstercoyliar @raouldukeerik @tenebra99 @SultaneAlexand1 @deralteGaukler @andylumm @doom37455413 @richykirsh @_mamadeb @JimeeLiberty @rpagano697 @kath2cats @Kathmarval @Fannyi5 @AndrewLazarus4 @sailor_man_dan @TechARP @SkepticalMutant @runhack @CarvilleDean @ConsequentialBr @MichaelBuerger8 @WendyOrent @MsTrixter @DevoDalek @FactPhily @JamesLynchGTC @quintic @SoupTomatoSoup @WorldFullofJunk @andnowsheisnot @TyotoRiffle @pandemichoax21 @sasha13043803 @AriellaBrown @pds1st @Lilliputty @TellingNort ""You mean a death rate of 1 per million for AZ and zero for Pfizer?""

That's just in one soccer game from yesterday.",vaccine-outlook-related,negative
958,1.46764E+18,"@young1economist @iamdickjohnson @afneil Vaccination merely replicates, in other words, natural infection. But it's undoubtedly the case that natural immunity post-infection, after 2 years of Covid circulating, has helped to minimise serious illness whereas our Andrew here totally overlooks that🤷🏻‍♂️",vaccine-outlook-related,negative
959,1.46764E+18,@DevinMynett @BeerAndLosing @Detrieman @Jaccslife @Cherie59789095 ESPECIALLY when you consider the updated risk profile released for Pfizer.,pfizer-related,negative
960,1.46764E+18,‘Wall of secrecy’ in Pfizer contracts as company accused of profiteering https://t.co/4oFsyAqdXN,pfizer-related,negative
961,1.46764E+18,"@MikeHenderson89 @JamesfWells @mattletiss7 Mike wants everyone to get jabbed because he's taken 2 jabs and a booster of an under-tested treatment (not technically vaccine) for a cold, and doesnt wanna feel duped. Mike has no recourse if he develops side-effects (Pfizer legal immunity) so wants everyone in the same boat.",vaccine-outlook-related,negative
962,1.46764E+18,"@ShamontielV @DarkAng92638448 @ksorbs Oh and let me state this before because I know how these responses go, vaccinated and unvaccinated carry the same viral load and can spread Covid the same. The vaccine lessens the symptoms",vaccine-general-knowledge,positive
963,1.46764E+18,"Top Shareholders of Pfizer and Moderna Made Over $10 Billion After Omicron Arose
https://t.co/BQLiR3LB4c",political-related,negative
964,1.46764E+18,This is the Developer of #Pfizer #Vaccine and #CEO of #BioNTech #DrUgurSahin #Immunologist from #Germany He Is Not #Vaccinated But Wants You To Be! #COVID19 #Covid_19 #Trending #news https://t.co/e0sQVGTpxp,political-related,negative
965,1.46764E+18,"@itblumenfeld @ProfLisaDowning @sailorrooscout Makes total sense. Everyone has different priorities.
But let’s just not undersell the risks of Long Covid to tremendous amounts of people if vaxx stops blocking/ reducing transmission.
When we ask if a vaccine prevents severe disease, I would say LC can be a severe disease.",vaccine-outlook-related,negative
966,1.46764E+18,"On December 1, The New York State Department of Environmental Conservation Commissioner Basil Seggos announced the ""Take Your Shot for an Outdoor Adventure"" sweepstakes, which will provide incentives to those who get their COVID-19 vaccine, is now open. https://t.co/KuPUm4Or5f",vaccine-general-knowledge,neutral
967,1.46764E+18,"120 children hospitalized, province suspends Pfizer vaccine batch #vaccine #crown 
 https://t.co/UG0uRgv95H https://t.co/pnlW89YlXn",vaccine-general-knowledge,negative
968,1.46764E+18,Judge denies L.A. firefighters union request to delay COVID vaccine mandate enforcement https://t.co/iV6hsjPOmL,work-related,negative
969,1.46764E+18,#Brandon COVID vaccine clinics offering both booked &amp; walk in appointments.  Clinics are for All ages 5 years old &amp; up.  3rd dose eligibility 6 months since 2nd dose &amp; 18 years of age &amp; up.  Book online: https://t.co/YZnOBfRntX or call 1-844-626-8222 https://t.co/b5QcI3ZGvr,vaccine-general-knowledge,positive
970,1.46764E+18,Judge denies L.A. firefighters union request to delay COVID vaccine mandate enforcement https://t.co/WZ3wRELfFe,work-related,negative
971,1.46764E+18,"@Rob16921 2x Moderna, wow the second was a bad trip coming off shrooms.  I could not walk, hallucinations, screwed up.   I took Pfizer for my 3rd.  Was sick within 12 hours. But not as many side effects
 My arm is still HOT AS HELL! 🔥",side-effect-related,negative
972,1.46764E+18,"@7NewsCanberra @7NewsAustralia @AustralianLabor Africa, with a tiny percentage of vaccinated people, is having far greater success against COVID than the United States, Western Europe, and other developed nations. South Africa had just returned covid vaccines to Pfizer, now punished with travel bans.

https://t.co/sD3MaONYCh",vaccine-general-knowledge,negative
973,1.46764E+18,"Contains the links to other testimonials and a link to the released Pfizer papers. 
https://t.co/UdynOUNCMM",pfizer-related,negative
974,1.46764E+18,"@bluecynder @TheRightMelissa Those were inoculations made from attenuated versions of a virus, the covid vaccine is better described as a gene therapy than a vaccine. Actually, the official definition of vaccine has been recently changed to fit the narrative!...The definition of ""antivaxxer"" has also changed",vaccine-outlook-related,negative
975,1.46764E+18,"""As the Descendent of a Survivor of German Concentration Camps, I Will Not Comply"" -  4 Bristol Myers Employees Release Statement After Suing Company for Refusing Vaccine Religious Exemptions https://t.co/bPyNiJI8kE via @gatewaypundit",retweet,neutral
976,1.46764E+18,"@Later64539398 @TinaBob17 Doctors and health workers have to stop complying with the Government - the vax is doing so much damage - yet early treatment changes everything - "".. . and would have saved 80% of lives"" and ""You CAN treat Covid"" - says Dr Peter McCullough -
https://t.co/PaosZTyLH7",vaccine-outlook-related,negative
977,1.46764E+18,"Well said,  if you're against Covid vaccination with all the data available now, you're rooting for Covid. https://t.co/dkxlTwtu2j",vaccine-outlook-related,negative
978,1.46764E+18,"@frasergrichings @g6ens @LBC So you literally believe the vaccines haven't led to any serious side effects or deaths? ""Serious adverse events after COVID-19 vaccination are rare but may occur"" straight from the CDC website. My objection is the ""rare"" part but even they, unlike you, admit it's happening.",side-effect-related,negative
979,1.46764E+18,Government accused of weakening UK’s defences against future variants and pandemics https://t.co/JeT29AIrri,political-related,negative
980,1.46764E+18,@afneil What happened to you Andrew?  At what point did they get to you to the point that you would encourage - indeed coerce - people who have no clinical need to have a covid vaccine. For shame.,vaccine-outlook-related,negative
981,1.46764E+18,"I wonder what ""data"" Pfizer are using.... 💰💰💵💵💸💸 https://t.co/NnkgZwlayp",pfizer-related,negative
982,1.46764E+18,"@nprpolitics Anyone who dies &lt;28 days after vaccination are called non-Vax deaths.  Automobile accident deaths, gun shots deaths, terminal cancer and heart attacks with Covid count as Covid deaths too. Does NPR factor this into their Data?",vaccine-general-knowledge,negative
983,1.46764E+18,"SenSanders: This is obscene. Last week, 8 investors in Pfizer and Moderna became $10 billion richer as news about the Omicron variant spread. It's time for these pharmaceutical companies to share their vaccines with the world and start controlling their greed. Enough is enough!",political-related,negative
984,1.46764E+18,"@BreitbartNews Seriously thinking about coming out with a cancer vaccine and blaming the unvaxxed when it doesn't work.

I should be on the short list for CEOs for Pfizer",vaccine-outlook-related,negative
985,1.46764E+18,Live: All the COVID news you need from across Australia https://t.co/Gp9lcyaSJe https://t.co/djC5YkJtwn,vaccine-general-knowledge,neutral
986,1.46764E+18,Kids as young as five on course for COVID vaccinations from January 10 https://t.co/afK7jhlqJH  via @skinnergj,vaccine-general-knowledge,neutral
987,1.46764E+18,"Children aged five to 11 will be able to receive the Pfizer COVID-19 jab from next month as Western Australia prepares to reopen to the rest of the country.

https://t.co/fecHrSb0v1",vaccine-general-knowledge,neutral
988,1.46764E+18,"@Jonesy_Bones @iainankcorn @Simen1sak @afneil No, there have been no long term Covid vaccine trials. Other vaccines were studied, then tested, then after years and years mandated.",vaccine-general-knowledge,negative
989,1.46764E+18,@CraigS2021 Pfizer paid the biggest criminal fine in history at the time (US 2.3 Billion) for ‘felony marketing of drugs’ … they shouldn’t be in business.,pfizer-related,negative
990,1.46764E+18,@paulodonoghue93 Ask why no interest now in the R number.?..if it went below 1 then covid begins to die out....vaccines around 70 % was supposed to be the main measure to do that....so obviously vaccines don't stop transmission...so why vaccine passports ? The big question....,vaccine-outlook-related,negative
991,1.46764E+18,"@washingtonpost The anti-vax crowd has its share of celebrity doubters, but Covid doesn't care. If you ran off a cliff and didn't believe in gravity, do you truly think it would prevent your fall? The vaccine may be one of the few weapons we have against a deadly airborne virus. RIP EricClapton",vaccine-outlook-related,negative
992,1.46764E+18,"@TheTodayShow Africa, with a tiny percentage of vaccinated people, is having far greater success against COVID than the United States, Western Europe, and other developed nations. South Africa had just returned covid vaccines to Pfizer, now punished with travel bans.

https://t.co/sD3MaONYCh",retweet,neutral
993,1.46764E+18,"Vaccine hesitant man changed his mind over the Covid-19 vaccines when he ended up in hospital, his anti-vax wife lost the battle with the virus 
https://t.co/pHeZNRJdgu",vaccine-outlook-related,positive
994,1.46764E+18,"@BenMaughan4 @JamesMelville No.
I'm glad I had a vaccine.
I believe it modified the severity of Covid I did get from attending hospital 58 days in a row.
I would probably be dead without it.
My brothers have managed to travel safely within the guidelines.",vaccine-proof,positive
995,1.46764E+18,"@SenRonJohnson I have the simple answer: yes.
Covid deaths continue to be high because selfish, misinformed people, mostly Republican, refuse to take the vaccine.

The tireless work of Dr. Fauci to save us from Ebola, AIDS, and Covid will be remembered far longer than your whimpers ever will.",vaccine-outlook-related,positive
996,1.46764E+18,"@Yerpyderpdederp @MishaRosenbach @Sheril_ @pfizer @moderna_tx But it is unhealthy to creatures who aren't regularly exposed to it. Such as primates, reptiles, and people. 
Oil is the same to horseshoe crabs, I truly don't know what's so hard for you to comprehend about that.",pfizer-related,negative
997,1.46764E+18,@BerryTartlet @TonyHinton2016 For balance could you share the number of people who have died within 28 days of receiving a Covid vaccine?,side-effect-related,negative
998,1.46764E+18,"@Theresa_Chapple If anyone has questions about COVID vaccines and pregnancy, @andrewpekosz @sabraklein1998, and @IrinaBurd are answering questions in a online townhall on Dec. 9th at 8pm ET. Register here: https://t.co/QGDi9RVTII",vaccine-general-knowledge,positive
999,1.46764E+18,"@9NewsAUS Africa, with a tiny percentage of vaccinated people, is having far greater success against COVID than the United States, Western Europe, and other developed nations. South Africa had just returned covid vaccines to Pfizer, now punished with travel bans.

https://t.co/sD3MaONYCh",retweet,neutral
1000,1.46764E+18,"@gwlmacdonald @highertable @TheGoldCar @afneil That's not what the data shows.

You have 100% of the population
Vaccinated = 80.9%
Unvaccinated = 19.1%
Covid Deaths
Vaccinated = 80.8%
Unvaccinated = 19.2%

It's uncannily proportionate based on vaccine. This isn't a blanket numbers game, this is % of total numbers.",vaccine-general-knowledge,negative
1001,1.46764E+18,"@InformedNJNurse Exactly. They should be available to all. This is vaccine companies like Pfizer controlling big govt , fda, and suppressing life saving
mAbs",political-related,negative
1002,1.46764E+18,"@DanCrenshawTX @ColumbiaBugle How about no database. 
Please explain to us all why the fuck there would be a database to begin with? How much did Pfizer pay you for your vote?",political-related,negative
1003,1.46764E+18,@rodneyedwards I think Rodders the fact that this 'vaccine' kills and I have an immune system that quite easily dealt with Covid is enough for me to be against mandatory vaccination.,vaccine-outlook-related,negative
1004,1.46764E+18,We consider the privacy implications surrounding collection and use of COVID-19 vaccination status information. https://t.co/Yq4Gf5Db75 #COVID19aus #healthcare #Maddocks https://t.co/eAaM1gYjAo,political-related,negative
1005,1.46764E+18,"#covid_pass #green_pass #covid_mandates #covid19 
#forced_vaccination #Greece #jab #corporate_fascism

A large crowd gathers at Thessaloniki, Greece, protesting about forced vaccination, child vaccination and covid mandates

https://t.co/1kMFxGzSO5",vaccine-general-knowledge,negative
1006,1.46764E+18,"@stringerbell99 @CherylWideman @Crosby_Nation @basia_porter No, its well below the threshold of random chance. Just as others symptoms like Bell's Palsy from the vaccine. More people get Bell's Palsy ""in the wild"" randomly from viruses than got it from any of the Covid vaccines. That's why it's a non-issue.",side-effect-related,neutral
1007,1.46764E+18,"@RWMaloneMD  Just like I said months ago. More vaccinated are getting and spreading covid19 a day than the unvaccinated. Here is the proof. So much for the vaccine and the #vaxpass #COVID19
https://t.co/c7hnDjq3lI",vaccine-general-knowledge,negative
1008,1.46764E+18,"@glenappy @Nigel_Farage Vaccination does not prevent contamination or transmission of Covid. Even if 100% of the population were vaccinated it would not change anything the virus would still be circulating.
Use your brain",vaccine-general-knowledge,negative
1009,1.46764E+18,"grin 
the universe puts up with only so much 
Rt
Preacher who spread vaccine lies dies after being hospitalized with Covid-19 https://t.co/k8qHmRSuCK",vaccine-general-knowledge,negative
1010,1.46764E+18,"@MaxBlumenthal Corporate owned msm lies I have had to navigate: 
Santa
easter bunny 
the sun is bad 
meat is bad 
canola oil is good
governments serve you 
Bill Gates is a philanthropist 
Bill Gates is an infectious disease expert
COVID
vaccine effectiveness
Vax adverse reactions
Got any more?",vaccine-outlook-related,negative
1011,1.46764E+18,"Steve Kirsch: The Covid vaccine is 800 times more lethal than the most dangerous smallpox vaccine ever invented even with the changed definitions of side effects and full vaccination 
https://t.co/ig86hkdEIG",side-effect-related,negative
1012,1.46764E+18,@mhdksafa Yes they were however the term vaccine is not correct in response to covid it’s not a vaccine it doesn’t stop infection or transmission or eradication . Polio and Smallpox vaccines do exactly that.,vaccine-general-knowledge,negative
1013,1.46764E+18,"@_1216715 @FervelLankman @malavemark @Reuters Hospitalization figures, and intensive care unit admissions, are stable and decreasing slightly in recent days. It's widely accepted the ""vaccine wall"" has driven serious illness and death figures down https://t.co/MFbqnrDrVw",vaccine-proof,positive
1014,1.46764E+18,"@mc_legner @itosettiMD_MBA Covid-19 vaccines were not designed to provide sterilizing immunity, which is why the clinical trials measured the Covid-19 vaccine’s efficacy against symptomatic disease, not infection.",vaccine-general-knowledge,positive
1015,1.46764E+18,@kristatee @Sue_Innovates They are not as big on vaccine mandate in the US and that is also why some states in big trouble..  some people think COVID is an hoax until they or someone close to them contracts it.,vaccine-outlook-related,negative
1016,1.46764E+18,"""A CRAZY MESS""!! Pfizer Whistleblower SLAMS Vaccine Trials https://t.co/7m16mADbfk via @YouTube",vaccine-outlook-related,negative
1017,1.46764E+18,"@RWMaloneMD Hello doc Sorry if i disturbo you, i took two Pfizer jabs, last almost SIX months ago, my armi still hurts as of o took thebjab Yesterday,. I am really concearnd.... what do you suggest doing? thanks",side-effect-related,neutral
1018,1.46764E+18,@DavidFPower @afneil I've just had kidney stones for the 3rd time whilst I had covid-19. Can somebody in science please develop a kidney stone vaccine.,vaccine-outlook-related,neutral
1019,1.46764E+18,"@joe_shipman @nntaleb @ihembry @ZurNull That is when it becomes an almost undecidable problem in the case of COVID, because it might well be that subgroups of people don’t benefit personally from vaccination, but their relatives do.

And in principle I would not want the state to make this ‘undecidable’ choice…",political-related,neutral
1020,1.46764E+18,What is it that is in the Covid-19 trial vaccine that makes those who take it to be hostile to those who do not want to take it because of their personal choice?,side-effect-related,negative
1021,1.46764E+18,"‼️On a serious note: heads up. I had my Pfizer vaccines, &amp; experienced concerns/symptoms of this that resulted in emergency ward. All is well but...‼️
World Health Organization
#Health #vaccine #CovidVaccine #Covid_19 #COVID19 #Children #BoosterShots #Canada #government #heart https://t.co/7BsqtcVvGu https://t.co/nQwt7xf3Bm",side-effect-related,negative
1022,1.46764E+18,Pro-Trump counties now have far higher COVID death rates : Shots - Health News : NPR https://t.co/iqGxVrGSDH,political-related,negative
1023,1.46764E+18,It’s tempting to just wait and see. But there’s one thing that’s become abundantly clear over the past year: the best way to protect yourself and your family from serious COVID-related illness is for everyone who is eligible to get… https://t.co/IdqhqAIFDO,vaccine-proof,positive
1024,1.46764E+18,"@Earth10012 @EoinHiggins_ Well actually, the lowest covid deaths and the lowest Covid cases are in the BRONX!! Which has the lowest vaccination rates. But you’re probably racist.",vaccine-general-knowledge,negative
1025,1.46764E+18,"@rocketbooker @funkadunk99 @daveoneillsf @AElsie2 @JamesHu94283365 For example: ""Heart inflammation triggered by some covid-19 vaccines has been a concern, especially in younger people, but a preliminary study suggests that in those most affected, it is 6x more likely to occur after an infection than after vaccination.""  https://t.co/y9TtdfGOQh",retweet,neutral
1026,1.46764E+18,"1. Andrew Neil @afneil made clear tonight that he has had 3 jabs ( all pfizer), has seen how well vaccine passports work and appears to advocate restriction fo movement for those without... #pfizer #COVID19 #andrewneil #omicron #covidvariant https://t.co/xXcPvoeNcC",political-related,neutral
1027,1.46764E+18,"@Wilkesy93 @dj_leon @theham2999 @IsabelOakeshott @StigAbell What a stupid response.

Yes lots of things do result in people ending up in ICU, but catching Covid when unvaccinated is one that is avoidable at next to no cost.

Plus the vaccine does reduce transmission so there's also that.",vaccine-outlook-related,negative
1028,1.46764E+18,@DecemberrRose @RedMorningLit @garbage_citizen @AnoriandGD This sounds a bit like the reason a lot of people don't get the Covid vaccine.,vaccine-outlook-related,negative
1029,1.46764E+18,"""Covid is a revelation... It has confirmed the sly dishonesty of political leaders, and their ultimate obeisance to corporate power. It has shown how ideology, on all sides, can mask itself with the pretend neutrality of “science”."" https://t.co/sqGbMxbvxd",political-related,negative
1030,1.46764E+18,"@TeresaaaE @JamesfWells @afneil Please stop spreading untruths. The truth is easy enough to find (skip to page 31 for Week 48 if you're in a hurry)
https://t.co/LMOGohvP9w",vaccine-general-knowledge,neutral
1031,1.46764E+18,@StigAbell The vaccinated with side effects from the vaccine are taking up beds from other sick people. So are the vaccinated who are catching Covid!,side-effect-related,negative
1032,1.46764E+18,"Being critical of authoritarianism from your government, along with questioning the safety and efficacy of Covid vaccines or being against vaccine passports doesn’t mean that you’re on the far right or any other political persuasion. They’re valid concerns for millions of people.",vaccine-outlook-related,negative
1033,1.46764E+18,@24sales2U @ctdsara @BaileyAnne1717 @GovRonDeSantis @FLCaseyDeSantis I’ve had 3 Pfizer vaccines and my husband had 3 Moderna. No side effects.,vaccine-proof,positive
1034,1.46764E+18,"Try government's incompetence is making inequality of health provision even greater. That is  the Tory way.

https://t.co/UcT9Nvgav0",political-related,neutral
1035,1.46764E+18,@emmakennytv @afneil My partner's sister has had the Covid vaccine three times and is now ill with Covid. How does this vaccine work again?,vaccine-outlook-related,negative
1036,1.46764E+18,"@PhilsandJenn The vax manufacturers have immunity but does the government and businesses that mandated it?  If we can’t hold Pfizer, Moderna, J&amp;J accountable, the least we can do it hold businesses and govt officials accountable for forcing it against peoples better judgment.",vaccine-outlook-related,negative
1037,1.46764E+18,"@linneaharts My husband got his Pfizer booster Friday, same reaction yesterday. He's still a little tired today but much better.",side-effect-related,positive
1038,1.46764E+18,COVID-19_ Study suggests mixing and matching vaccine boosters proves effective #COVID19 #coronavirus #CoronavirusOutbreak #Jamaica #Jamaicans #COVID19USA #DeltaVariant #MuVariant #OmicronVariant https://t.co/mZkxpexbWo,vaccine-proof,positive
1039,1.46764E+18,"@XE1000A No, they don’t. 29% of South Africa is Vaccinated. Most of Africa, along with India are treating covid with Hydroxychloroquine and ivermectin. Pfizer is demanding resources like oil reserves if countries don’t have the money to pay for the vaccines.",vaccine-general-knowledge,negative
1040,1.46764E+18,"@queerfinn Threaten him using one of his conspiracy theories against him like if he doesn't stop you'll slip the ""new covid vaccine pill"" into his food so he catches autism or whatever. Sidenote in case unclear there is no vaccine pill.",vaccine-outlook-related,negative
1041,1.46764E+18,"Except for the medically fragile, kids are at far greater risk from non-COVID risks than from COVID. That was true before vaccine access, and all the more so now.

Mental health and physical health are best served in a school building.",vaccine-outlook-related,negative
1042,1.46764E+18,7/ I haven't touched vaccine certificates (e.g. https://t.co/h4fKYbbY6q) and rapid testing (e.g. see @michaelmina_lab)  because these have been discussed extensively elsewhere.,vaccine-general-knowledge,neutral
1043,1.46764E+18,"Ego prevented it? 
Then, it's time to blame on “O My God” virus (Omicron), and take first, second and booster COVID vaccine now. This is a best way to save your face from declining to have COVID vaccinations in the firstplace. It's seems booster helps both! https://t.co/WA5VOPdoVa",booster-related,positive
1044,1.46764E+18,@TiceRichard The vaccinated with side effects from the vaccine are taking up beds from other sick people. So are the vaccinated who are catching Covid!,side-effect-related,negative
1045,1.46764E+18,"AIDS in the vaxx ""chimerically manipulated"" using Hydra Vulgaris.
""Lethal lot numbers"":
Pfizer #EK9231 responsible for 3500-4000 deaths Moderna Lot #039K 20A 4000 plus deaths.  Moderna Lot# 041L20A was pulled from California but still sent to thirteen states.  Which states?",vaccine-general-knowledge,negative
1046,1.46764E+18,"Latest #COVID19 vaccination update in Kenya🇰🇪:
- 87,151 daily doses administered
- 7.53 million total doses administered
- 8.9% first dose vaccinated
- 5.33% fully vaccinated
https://t.co/BZbus8ORXB",vaccine-general-knowledge,neutral
1047,1.46764E+18,"Government accused of weakening UK’s defences against future variants and pandemics 
#ToryCovidDisaster https://t.co/1lDs33eh7H",political-related,negative
1048,1.46764E+18,"@BostonGlobe ""*It is an issue* relevant not just to Pfizer-BioNTech’s vaccine but also to those produced by Moderna, CureVac, and others,4 as well as a “second generation” mRNA vaccine being pursued by Imperial College London.5""",pfizer-related,negative
1049,1.46764E+18,"@_InThisTogether Vietnam is a step ahead: 
https://t.co/UeePfeUo7c",vaccine-general-knowledge,negative
1050,1.46764E+18,@DeplorableNew @jimmy_sj_kim @wwwbighag @SusanStJames3_ Guess you missed this: Pfizer’s COVID vaccine was developed before Operation Warp Speed even existed. https://t.co/mMYFJYzXHo,pfizer-related,neutral
1051,1.46764E+18,"😮🤫🤔Sunday Live: COVID-19 Hysteria Is A Psychological Warfare Weapon Launched By The Davos Group To Conquer Earth
https://t.co/GgqR8RXatm",vaccine-outlook-related,neutral
1052,1.46764E+18,Trump Counties Suffer Death Wave Of COVID After GOP Attacks Vaccine https://t.co/s84OSxT7go,political-related,negative
1053,1.46764E+18,@ARKCOLLEGEGIRL Well I'll get a few covid tests going forward &amp; tweet my findings 😅 I'm hopeful your vaccine will lessen your symptoms at least!!,other,positive
1054,1.46764E+18,"@tonibaloney619 @AZDHS Also this guy

https://t.co/XjkCKA6QB6",vaccine-proof,neutral
1055,1.46764E+18,"Full day &amp; after school vaccine clinics options in #ROW Region of Wtloo.
Check the link for more info &amp; to book a spot for your kids💉
https://t.co/1g0EhzVPNM
#cbridge #GetVaccinated 💉 https://t.co/devZCqFEKz",vaccine-general-knowledge,positive
1056,1.46764E+18,"""The #FDA managed to consider all 329,000 pages of data and grant emergency approval of the #Pfizer vaccine within just 108 days. So it’s hard to rationalize why it now needs 55 years to fully release that information to the public.""

@RepRalphNorman 
https://t.co/kwd1ujxivj",vaccine-outlook-related,negative
1057,1.46764E+18,Study: Risk of dying from COVID 50% higher in red states. All I can say is buh bye. https://t.co/k2MCeCtxem #DumbTrumpers #GQPDeathCult,political-related,negative
1058,1.46764E+18,"@FourthGlobalism @planner9818 @unerdocumented @SatoshiMelange @ABCFactCheck You DON'T see any of that happening form the covid vaccine. You see people LYING about that having happened, and tell the same lies yourself.",vaccine-proof,neutral
1059,1.46764E+18,"@iamshack24 @EdgarAguillon16 @ProfessorAMuse @LadeBackk According to Pfizer’s own data, I have a 1-59k chance of dying from the shot. According to the CDC, I have about a 1-90k chance of dying from Covid. It doesn’t help the spread, so why should someone my age with my health take it?",vaccine-general-knowledge,negative
1060,1.46764E+18,"@G_Commish @Sebastian_Hols @michaelmina_lab @provistadx That’s true. I haven’t had any issues with the vaccine, but  I don’t want to receive boosters twice a year either. People who actually caught covid probably don’t need boosters. Unless there’s an issue with memory cells and antibody production.",vaccine-outlook-related,neutral
1061,1.46764E+18,"#AustraliaHasFallen Exact same trick of Dan, his 'Doctors', Liberal and Labor 

All so Pfizer can make record profit and they make more control
https://t.co/0CN0YZKvo1",political-related,negative
